1.0,211.0,592.0,1172.0,1802.0,2264.0,2710.0,3092.0,3447.0,3914.0,4396.0
1.0,145.0,402.0,875.0,1432.0,1876.0,2481.0,2905.0,3369.0,3923.0,4396.0
1.0,80.0,272.0,609.0,1094.0,1749.0,2307.0,2821.0,3256.0,3786.0,4396.0
1.0,140.0,482.0,919.0,1421.0,2005.0,2625.0,3123.0,3545.0,4019.0,4396.0
1.0,126.0,374.0,866.0,1375.0,1894.0,2416.0,2927.0,3360.0,3913.0,4396.0
1.0,176.0,559.0,950.0,1406.0,2009.0,2567.0,3087.0,3599.0,4041.0,4396.0
1.0,103.0,354.0,746.0,1175.0,1781.0,2319.0,2862.0,3441.0,3915.0,4396.0
1.0,150.0,525.0,845.0,1347.0,1834.0,2470.0,2982.0,3444.0,3949.0,4396.0
1.0,181.0,491.0,1035.0,1607.0,2068.0,2598.0,3024.0,3430.0,3913.0,4396.0
1.0,213.0,660.0,1121.0,1620.0,2141.0,2643.0,3086.0,3593.0,4061.0,4396.0
1.0,143.0,576.0,1042.0,1567.0,2038.0,2502.0,2921.0,3462.0,3949.0,4396.0
1.0,134.0,495.0,957.0,1442.0,1977.0,2463.0,2989.0,3486.0,4003.0,4396.0
1.0,172.0,562.0,1022.0,1476.0,1984.0,2593.0,3094.0,3579.0,4011.0,4396.0
1.0,156.0,591.0,1071.0,1552.0,2121.0,2555.0,3015.0,3464.0,3921.0,4396.0
1.0,106.0,472.0,889.0,1360.0,1888.0,2477.0,3079.0,3561.0,3927.0,4396.0
1.0,108.0,379.0,725.0,1129.0,1655.0,2258.0,2874.0,3472.0,3976.0,4396.0
1.0,134.0,385.0,848.0,1389.0,1948.0,2506.0,3033.0,3533.0,3961.0,4396.0
1.0,187.0,599.0,1046.0,1470.0,2067.0,2593.0,3114.0,3580.0,4041.0,4396.0
1.0,130.0,534.0,923.0,1501.0,1970.0,2596.0,3197.0,3658.0,4038.0,4396.0
1.0,132.0,552.0,990.0,1398.0,1872.0,2441.0,3035.0,3614.0,4051.0,4396.0
1.0,162.0,644.0,1171.0,1625.0,2147.0,2679.0,3188.0,3701.0,4082.0,4396.0
1.0,147.0,544.0,1029.0,1577.0,2173.0,2684.0,3167.0,3611.0,4011.0,4396.0
1.0,94.0,439.0,811.0,1257.0,1725.0,2248.0,2899.0,3385.0,3887.0,4396.0
1.0,93.0,439.0,841.0,1259.0,1772.0,2382.0,2881.0,3496.0,4017.0,4396.0
1.0,159.0,576.0,1008.0,1511.0,2074.0,2604.0,3130.0,3556.0,3965.0,4396.0
1.0,138.0,501.0,878.0,1311.0,1819.0,2386.0,3045.0,3599.0,4063.0,4396.0
1.0,121.0,594.0,1080.0,1533.0,2058.0,2627.0,3155.0,3658.0,4045.0,4396.0
1.0,116.0,547.0,917.0,1325.0,1854.0,2452.0,2992.0,3545.0,4011.0,4396.0
1.0,146.0,605.0,1078.0,1646.0,2184.0,2788.0,3286.0,3743.0,4057.0,4396.0
1.0,126.0,494.0,939.0,1406.0,1936.0,2524.0,2966.0,3446.0,3952.0,4396.0
1.0,76.0,444.0,797.0,1227.0,1763.0,2266.0,2822.0,3384.0,3913.0,4396.0
1.0,247.0,563.0,1007.0,1467.0,2057.0,2639.0,3133.0,3576.0,4019.0,4396.0
